father,sire_show_rate,sire_lcb95,sire_show_rate_turf,sire_show_rate_dirt
Marju,0.2765957446808511,0.17597924291046177,0.30952380952380953,0.18181818181818182
Mark of Esteem,0.14,0.06901804007508298,0.16,0.13333333333333333
Marlin,0.1724137931034483,0.07311377147684749,0.17391304347826086,0.23076923076923078
Marquetry,0.18253968253968253,0.12914404172396932,0.08695652173913043,0.20909090909090908
Marscay,0.14893617021276595,0.07366525691598655,0.21052631578947367,0.14285714285714285
Masar,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Master Command,0.2558139534883721,0.1543602292000113,0.23529411764705882,0.28125
Mastercraftsman,0.23076923076923078,0.14174797007083445,0.18421052631578946,0.3333333333333333
Mastery,0.47619047619047616,0.3019539112864935,0.47619047619047616,0.47619047619047616
Mayson,0.25,0.14621863039059385,0.2727272727272727,0.21428571428571427
Mazel Trick,0.35,0.23174712512383577,0.2727272727272727,0.3611111111111111
Meadowlake,0.25245098039215685,0.21781631758647407,0.16822429906542055,0.28338762214983715
Medaglia d'Oro,0.25526932084309134,0.22126198035050867,0.30405405405405406,0.2323943661971831
Medallist,0.15789473684210525,0.04702488429256185,0.2222222222222222,0.17647058823529413
Medicean,0.24858757062146894,0.1969500948828807,0.16883116883116883,0.31
Mendelssohn,0.3235294117647059,0.19947649517749874,0.18181818181818182,0.36666666666666664
Menifee,0.3333333333333333,0.1863438032171108,0.2222222222222222,0.38095238095238093
Mi Cielo,0.2348993288590604,0.18003734597557278,0.211864406779661,0.28125
Mi Preferido,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Midnight Lute,0.25862068965517243,0.19445284789178746,0.19444444444444445,0.24615384615384617
Midshipman,0.1590909090909091,0.07898431782674063,0.11764705882352941,0.21875
Midyan,0.25,0.05337550047023718,0.25,0.25
Miesque's Son,0.13333333333333333,0.048520077141429176,0.16666666666666666,0.15789473684210525
Mikki Isle,0.2,0.041023167506996534,0.2,0.2
Millennium Wind,0.11764705882352941,0.022678782722445716,0.18181818181818182,0.15384615384615385
Miner's Mark,0.25,0.05337550047023718,0.25,0.25
Mineshaft,0.30526315789473685,0.25162590284361586,0.14814814814814814,0.34146341463414637
Mining,0.3017241379310345,0.2338879798051763,0.23214285714285715,0.38461538461538464
Mister Baileys,0.1694915254237288,0.09663499174794525,0.19607843137254902,0.15384615384615385
Miswaki,0.2995720399429387,0.2714606353176216,0.29973474801061006,0.3018292682926829
Mitole,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Mizzen Mast,0.3017241379310345,0.2338879798051763,0.2631578947368421,0.3333333333333333
Mogambo,0.46875,0.3267393648975071,0.25,0.4838709677419355
Mohaymen,0.34146341463414637,0.22553245189072227,0.3684210526315789,0.3103448275862069
Monarchos,0.27450980392156865,0.17790319764431659,0.23076923076923078,0.28888888888888886
Monashee Mountain,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
Monsieur Bond,0.25,0.05337550047023718,0.25,0.25
Monsun,0.30303030303030304,0.18038450483604973,0.3125,0.25
Montbrook,0.1836734693877551,0.10145728414317046,0.3,0.17391304347826086
Montjeu,0.23448275862068965,0.19468961612262994,0.2131979695431472,0.2808988764044944
Mor Spirit,0.35294117647058826,0.17776585168758843,0.35294117647058826,0.35294117647058826
More Than Ready,0.23741007194244604,0.20390366069620275,0.20930232558139536,0.2517241379310345
Moscow Ballet,0.16666666666666666,0.033319217684229845,0.2222222222222222,0.2
Most Welcome,0.25,0.05337550047023718,0.25,0.25
Motivator,0.22857142857142856,0.15119141262906324,0.23529411764705882,0.23076923076923078
Mountain Cat,0.23195876288659795,0.18384706445736537,0.2235294117647059,0.24561403508771928
Mozart,0.15384615384615385,0.07107138201019697,0.17142857142857143,0.18181818181818182
Mr. Greeley,0.2906764168190128,0.25920820045239173,0.2621359223300971,0.31044776119402984
Mr. Leader,0.3409090909090909,0.22881410274479042,0.2916666666666667,0.37037037037037035
Mr. Prospector,0.3489736070381232,0.307080402085339,0.32142857142857145,0.3951612903225806
Mshawish,0.13636363636363635,0.040099536297474425,0.1875,0.15384615384615385
Mt. Livermore,0.27586206896551724,0.24580459623676587,0.2283464566929134,0.31962025316455694
Mtoto,0.17391304347826086,0.11940303631766944,0.16853932584269662,0.21212121212121213
Mucho Macho Man,0.3333333333333333,0.13507547291964123,0.3333333333333333,0.3333333333333333
Mud Route,0.2222222222222222,0.046389263979611135,0.25,0.25
Muhaarar,0.16666666666666666,0.033319217684229845,0.2222222222222222,0.2
Muhtathir,0.2682926829268293,0.16252149828879844,0.21428571428571427,0.23333333333333334
Mujadil,0.3333333333333333,0.19396044933868256,0.3333333333333333,0.3076923076923077
Mujtahid,0.2698412698412698,0.18285131638018398,0.29545454545454547,0.23809523809523808
Mukaddamah,0.4827586206896552,0.3330903568295105,0.3157894736842105,0.5882352941176471
Mukhadram,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Munnings,0.2,0.11511778788586442,0.2,0.19230769230769232
Mutakddim,0.18796992481203006,0.13522845616983384,0.21739130434782608,0.16901408450704225
Myboycharlie,0.08333333333333333,0.015674071195156656,0.11764705882352941,0.14285714285714285
Mystery Storm,0.16666666666666666,0.033319217684229845,0.18181818181818182,0.25
Mythical Ruler,0.13333333333333333,0.025999332600867814,0.2222222222222222,0.15384615384615385
Nabeel Dancer,0.2777777777777778,0.12377091476954695,0.3333333333333333,0.23076923076923078
Nadeem,0.16666666666666666,0.033319217684229845,0.18181818181818182,0.25
Naevus,0.10526315789473684,0.047700428461883486,0.17647058823529413,0.10638297872340426
Najran,0.23529411764705882,0.0902524330304275,0.2222222222222222,0.26666666666666666
Namaqualand,0.22340425531914893,0.15657846523762525,0.21794871794871795,0.2608695652173913
Nashwan,0.2777777777777778,0.20959265719821318,0.3108108108108108,0.25
Nathaniel,0.11475409836065574,0.05605488163550019,0.14893617021276595,0.09523809523809523
Native Prospector,0.16666666666666666,0.033319217684229845,0.25,0.18181818181818182
Naturalism,0.2,0.041023167506996534,0.2,0.2
Nayef,0.25,0.05337550047023718,0.25,0.25
Neorealism,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Never Tabled,0.21428571428571427,0.06604956721630965,0.25,0.23076923076923078
New Approach,0.26229508196721313,0.19931650682840094,0.27848101265822783,0.24
New Bay,0.25,0.13540058475837882,0.2857142857142857,0.18181818181818182
Nicobar,0.25,0.05337550047023718,0.25,0.25
Nicolotte,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Night Shift,0.23076923076923078,0.161997236989676,0.20833333333333334,0.26
Night of Thunder,0.18181818181818182,0.06780647293683403,0.3076923076923077,0.125
Nijinsky,0.21621621621621623,0.11567352066097641,0.23529411764705882,0.2
Nikos,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Niniski,0.20689655172413793,0.09768235475349941,0.19047619047619047,0.2857142857142857
No Nay Never,0.2839506172839506,0.20513781832965935,0.3114754098360656,0.2222222222222222
Noble Mission,0.10256410256410256,0.03676297573102915,0.1,0.15384615384615385
Noonmark,0.25,0.05337550047023718,0.25,0.25
North Light,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Northern Afleet,0.29545454545454547,0.18900882145510087,0.14285714285714285,0.35135135135135137
Northern Baby,0.28846153846153844,0.19084592879919893,0.24,0.3235294117647059
Northern Flagship,0.35,0.23174712512383577,0.25,0.358974358974359
Northern Jove,0.37209302325581395,0.2555741216689382,0.16666666666666666,0.4444444444444444
Northern Prospect,0.18181818181818182,0.03677143788746509,0.2222222222222222,0.2222222222222222
Northern Spur,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
Not For Love,0.48,0.31942102236108094,0.2222222222222222,0.5217391304347826
Notnowcato,0.2222222222222222,0.046389263979611135,0.25,0.25
Noverre,0.25,0.05337550047023718,0.25,0.25
Numerous,0.1875,0.05684686759024681,0.16666666666666666,0.2727272727272727
Nureyev,0.3523238380809595,0.32217345299212746,0.3558139534883721,0.3389830508474576
Nyquist,0.32142857142857145,0.1862198556743343,0.18181818181818182,0.375
O'Reilly,0.25,0.05337550047023718,0.25,0.25
Oasis Dream,0.28,0.21623818912492518,0.14705882352941177,0.3368421052631579
Observatory,0.18518518518518517,0.07898571028519465,0.22727272727272727,0.16666666666666666
Ocean Park,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Octagonal,0.2727272727272727,0.08726443391415033,0.2727272727272727,0.2727272727272727
Officer,0.28431372549019607,0.2136493733643466,0.19148936170212766,0.3548387096774194
Ogygian,0.29321663019693656,0.2587446115592215,0.2485207100591716,0.3174061433447099
Old Fashioned,0.38461538461538464,0.26138431976812754,0.15384615384615385,0.45454545454545453
Old Trieste,0.1651376146788991,0.11057939345682942,0.13513513513513514,0.20588235294117646
Old Vic,0.18840579710144928,0.11695335483585208,0.16666666666666666,0.25
Olmodavor,0.25,0.05337550047023718,0.25,0.25
Olympic Glory,0.2857142857142857,0.11266578079028225,0.2,0.36363636363636365
Olympio,0.3783783783783784,0.2526516784406981,0.23076923076923078,0.43478260869565216
Omnicorp,0.34782608695652173,0.19556261654815535,0.35294117647058826,0.2
On Target,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
One Cool Cat,0.2,0.041023167506996534,0.2222222222222222,0.25
Onemorenomore,0.25,0.05337550047023718,0.25,0.25
Open Forum,0.5,0.2999864741377703,0.375,0.4666666666666667
Opening Verse,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Opera House,0.2222222222222222,0.046389263979611135,0.25,0.25
Optimizer,0.43478260869565216,0.27131319030981726,0.45454545454545453,0.25
Oratorio,0.13636363636363635,0.06255561501014563,0.15384615384615385,0.15789473684210525
Orb,0.19607843137254902,0.11272161341407588,0.14285714285714285,0.22727272727272727
Orfevre,0.18181818181818182,0.03677143788746509,0.2,0.25
Orientate,0.3081761006289308,0.24951326206421384,0.2903225806451613,0.3173076923076923
Orpen,0.25,0.05337550047023718,0.25,0.25
Oscar Performance,0.2608695652173913,0.12603399790646957,0.2727272727272727,0.25
Our Emblem,0.3,0.17246481940361086,0.23076923076923078,0.3181818181818182
Our Native,0.2,0.041023167506996534,0.2,0.2
Out of Place,0.17307692307692307,0.09527199814092947,0.18181818181818182,0.19444444444444445
Outofthebox,0.1875,0.05684686759024681,0.2,0.23076923076923078
Outstrip,0.21052631578947367,0.07969540880247418,0.2727272727272727,0.2
Overanalyze,0.22916666666666666,0.13715198442703355,0.2222222222222222,0.25
Overdriven,0.22727272727272727,0.09884352959849337,0.1875,0.3076923076923077
Paco Boy,0.25,0.05337550047023718,0.25,0.25
Paddy O'Prado,0.12121212121212122,0.043845444092624405,0.14285714285714285,0.16666666666666666
Palace,0.2,0.041023167506996534,0.25,0.2222222222222222
Palace Malice,0.3142857142857143,0.19319475845268125,0.3684210526315789,0.2608695652173913
Palace Music,0.19047619047619047,0.11565227765067476,0.19148936170212766,0.3125
Panis,0.13333333333333333,0.025999332600867814,0.16666666666666666,0.2
Parading,0.2549019607843137,0.1611745965307894,0.2222222222222222,0.2653061224489796
Peace Rules,0.26666666666666666,0.10404730759236569,0.2222222222222222,0.3076923076923077
Peaks and Valleys,0.25,0.18666398188433764,0.25,0.2542372881355932
Peintre Celebre,0.203125,0.12659688075106762,0.21739130434782608,0.2
Pennekamp,0.12121212121212122,0.043845444092624405,0.19047619047619047,0.10526315789473684
Pentelicus,0.4,0.2688409465649653,0.36363636363636365,0.4
Pentire,0.12121212121212122,0.043845444092624405,0.1111111111111111,0.25
Perfect Soul,0.19444444444444445,0.09782836842691164,0.21428571428571427,0.20689655172413793
Perfectly Ready,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Persian Bold,0.2490974729241877,0.2074768021719077,0.26693227091633465,0.12121212121212122
Personal Escort,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Personal Flag,0.25,0.05337550047023718,0.25,0.25
Personal Hope,0.5238095238095238,0.39769829209250224,0.45714285714285713,0.5714285714285714
Perugino,0.18181818181818182,0.03677143788746509,0.2222222222222222,0.18181818181818182
Peruvian,0.2222222222222222,0.11914399458890375,0.18181818181818182,0.3125
Peteski,0.29411764705882354,0.17455289479221658,0.32142857142857145,0.23076923076923078
Petionville,0.125,0.024225732468536623,0.25,0.13333333333333333
Petong,0.34375,0.21336046293527158,0.2,0.43478260869565216
Petorius,0.14285714285714285,0.052233240682168613,0.17391304347826086,0.16666666666666666
Petoski,0.125,0.024225732468536623,0.13333333333333333,0.25
Phone Trick,0.2912280701754386,0.247877882679229,0.25757575757575757,0.30357142857142855
Pine Bluff,0.31007751937984496,0.24503804142565352,0.21052631578947367,0.38666666666666666
Pins,0.375,0.1287563928042427,0.375,0.375
Pioneering,0.1,0.019033120121624,0.15384615384615385,0.14285714285714285
Pioneerof the Nile,0.25980392156862747,0.2107848384444113,0.17307692307692307,0.2875816993464052
Pivotal,0.25748502994011974,0.20367774871552138,0.24691358024691357,0.26881720430107525
Pleasant Colony,0.21171171171171171,0.16822705251320563,0.13414634146341464,0.264
Pleasant Tap,0.32558139534883723,0.2681360243947729,0.38202247191011235,0.2857142857142857
Pleasantly Perfect,0.23809523809523808,0.13871915579652952,0.25,0.24324324324324326
Poet's Voice,0.2777777777777778,0.12377091476954695,0.26666666666666666,0.3
Point Given,0.2857142857142857,0.20807190038849283,0.10526315789473684,0.34285714285714286
Point of Entry,0.33858267716535434,0.27122522567920576,0.3950617283950617,0.2608695652173913
Polar Falcon,0.10344827586206896,0.029847073559198096,0.125,0.1875
Poliglote,0.21428571428571427,0.06604956721630965,0.18181818181818182,0.3
Polish Navy,0.2127659574468085,0.14731093560454656,0.19230769230769232,0.22666666666666666
Polish Numbers,0.2727272727272727,0.08726443391415033,0.25,0.3
Polish Precedent,0.2857142857142857,0.22173827893750814,0.29545454545454547,0.2619047619047619
Pomeroy,0.17391304347826086,0.06459561534990062,0.25,0.18181818181818182
Posen,0.16216216216216217,0.07516516931350613,0.20689655172413793,0.13333333333333333
Posse,0.23076923076923078,0.12949772490069086,0.15384615384615385,0.2727272727272727
Postponed,0.09090909090909091,0.01719099663247961,0.13333333333333333,0.14285714285714285
Pour Moi,0.14285714285714285,0.04216940788577861,0.15789473684210525,0.25
Practical Joke,0.2830188679245283,0.18697167928764252,0.3,0.26666666666666666
Precise End,0.2891566265060241,0.21073054751679793,0.32432432432432434,0.2692307692307692
Preferment,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
Premiership,0.2,0.09415502607649036,0.16666666666666666,0.2631578947368421
Pride Of Dubai,0.25,0.05337550047023718,0.25,0.25
Priolo,0.3333333333333333,0.1111127066076292,0.3333333333333333,0.3333333333333333
Private Account,0.24390243902439024,0.17003608949356364,0.2777777777777778,0.20588235294117646
Private Terms,0.10714285714285714,0.04858785043494263,0.1724137931034483,0.1
Prized,0.20833333333333334,0.08980907509868714,0.21428571428571427,0.23529411764705882
Proper Reality,0.16666666666666666,0.033319217684229845,0.2222222222222222,0.2
Proud Citizen,0.23655913978494625,0.16778641720127094,0.18421052631578946,0.27419354838709675
Puissance,0.21052631578947367,0.07969540880247418,0.18181818181818182,0.26666666666666666
Pulpit,0.257372654155496,0.22093645489943461,0.18888888888888888,0.28222996515679444
Pure Prize,0.22413793103448276,0.14050454826526915,0.2,0.23636363636363636
Purge,0.09523809523809523,0.018065203085418632,0.18181818181818182,0.11764705882352941
Put It Back,0.41025641025641024,0.28483332652215776,0.4117647058823529,0.3333333333333333
Pyro,0.35714285714285715,0.16565942671507178,0.35714285714285715,0.35714285714285715
Quality Road,0.34285714285714286,0.26872149583077554,0.14285714285714285,0.3673469387755102
Quest for Fame,0.3090909090909091,0.21152767009751106,0.4,0.21875
Quiet American,0.2,0.14421645093894706,0.10526315789473684,0.24468085106382978
Race Day,0.36,0.2115655571970286,0.25,0.375
Rahy,0.26676384839650147,0.23939856106598922,0.24181360201511334,0.30714285714285716
Rainbow Quest,0.28125,0.22454057180493905,0.3,0.14285714285714285
Rainbows for Life,0.2,0.041023167506996534,0.2222222222222222,0.25
Random Chance,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Raven's Pass,0.28888888888888886,0.21344859331732993,0.30434782608695654,0.25
Read the Footnotes,0.38095238095238093,0.21706858937007417,0.3333333333333333,0.3684210526315789
Ready's Image,0.25,0.12021457475376468,0.36363636363636365,0.2
Real Quiet,0.22388059701492538,0.14562568085293237,0.16666666666666666,0.25
Real Shadai,0.3333333333333333,0.13507547291964123,0.2727272727272727,0.375
Red Bullet,0.14285714285714285,0.02805337732017585,0.25,0.16666666666666666
Red Ransom,0.269774011299435,0.24272833002506616,0.2806603773584906,0.254416961130742
Redoute's Choice,0.3177966101694915,0.26892759482488515,0.3229166666666667,0.3125
Reference Point,0.2542372881355932,0.1666806343409315,0.25925925925925924,0.25
Refuse To Bend,0.10526315789473684,0.03778001026592486,0.13636363636363635,0.13043478260869565
Regal Classic,0.20833333333333334,0.08980907509868714,0.2,0.25
Regal Ransom,0.38235294117647056,0.2511079286031341,0.3939393939393939,0.25
Regal Search,0.21428571428571427,0.1195791494584544,0.15384615384615385,0.25
Relaunch,0.323943661971831,0.26098685479484884,0.2716049382716049,0.36666666666666664
Reliable Man,0.2,0.041023167506996534,0.2222222222222222,0.25
Renat,0.25,0.05337550047023718,0.25,0.25
Restless Con,0.25,0.05337550047023718,0.25,0.25
Revoque,0.25,0.05337550047023718,0.25,0.25
Rhythm,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Ribchester,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
Rich Man's Gold,0.25,0.05337550047023718,0.25,0.25
Rigoletto,0.3333333333333333,0.16636269171015386,0.3125,0.3333333333333333
Rio de La Plata,0.29411764705882354,0.13211096575490608,0.3333333333333333,0.2222222222222222
Rip Van Winkle,0.125,0.024225732468536623,0.14285714285714285,0.2222222222222222
Risen Star,0.3055555555555556,0.18729874031916338,0.23076923076923078,0.3448275862068966
River Special,0.17647058823529413,0.05314598448266387,0.2727272727272727,0.15384615384615385
Riverman,0.22784810126582278,0.1547801794400439,0.225,0.2391304347826087
Rizzi,0.2421875,0.18249299968132573,0.275,0.23655913978494625
Roanoke,0.2727272727272727,0.08726443391415033,0.25,0.3
Roar,0.18181818181818182,0.10405927140539496,0.21052631578947367,0.18604651162790697
Roaring Lion,0.26666666666666666,0.10404730759236569,0.2857142857142857,0.25
Robin des Pins,0.14285714285714285,0.02805337732017585,0.2,0.18181818181818182
Robyn Dancer,0.275,0.1669359451315326,0.25,0.2857142857142857
Rock Hard Ten,0.2727272727272727,0.193219203098936,0.3142857142857143,0.24489795918367346
Rock Hopper,0.21875,0.13964070700460193,0.2,0.22950819672131148
Rock of Gibraltar,0.2814814814814815,0.24538733834392312,0.27596439169139464,0.2608695652173913
Rockport Harbor,0.175,0.11043932259326164,0.2,0.21428571428571427
Rodwell,0.4230769230769231,0.26985305870624693,0.2222222222222222,0.4583333333333333
Roi Danzig,0.18181818181818182,0.03677143788746509,0.25,0.2
Roman Ruler,0.3933333333333333,0.32873652938326214,0.25925925925925924,0.4153846153846154
Roughcast,0.25,0.05337550047023718,0.25,0.25
Rousillon,0.30303030303030304,0.18038450483604973,0.2857142857142857,0.3157894736842105
Roy,0.25,0.05337550047023718,0.25,0.25
Royal Academy,0.276536312849162,0.23842233596624673,0.2755102040816326,0.2827586206896552
Royal Applause,0.08823529411764706,0.025238919183496494,0.13043478260869565,0.13333333333333333
Rubiano,0.29398663697104677,0.25918513724739123,0.2653061224489796,0.30976430976430974
Rubiton,0.25,0.05337550047023718,0.25,0.25
Rudimentary,0.21428571428571427,0.10148495300353262,0.22727272727272727,0.23076923076923078
Rulership,0.2857142857142857,0.156819022137558,0.2962962962962963,0.25
Run Away and Hide,0.3409090909090909,0.22881410274479042,0.3076923076923077,0.37142857142857144
Runaway Groom,0.23170731707317074,0.15938644372402286,0.3076923076923077,0.1388888888888889
Runhappy,0.21621621621621623,0.11567352066097641,0.25,0.2222222222222222
Running Stag,0.19047619047619047,0.0713538843086182,0.2,0.25
Sabmykaa,0.21052631578947367,0.112399968555299,0.19444444444444445,0.3333333333333333
Sackford,0.14285714285714285,0.02805337732017585,0.14285714285714285,0.14285714285714285
Saddlers' Hall,0.28,0.1456864802880364,0.18181818181818182,0.3333333333333333
Sadler's Wells,0.289760348583878,0.25549270415491665,0.25949367088607594,0.35570469798657717
Sahm,0.4,0.168750495987324,0.4,0.4
Saint Ballado,0.2991913746630728,0.26075886237792323,0.224,0.3401639344262295
Saint Liam,0.43902439024390244,0.31461315098999054,0.35294117647058826,0.45161290322580644
Sakhee,0.16666666666666666,0.033319217684229845,0.25,0.18181818181818182
Sakura Bakushin O,0.2558139534883721,0.1543602292000113,0.2558139534883721,0.2558139534883721
Salse,0.2,0.041023167506996534,0.2,0.2
Salt Dome,0.3888888888888889,0.2119081548195657,0.4117647058823529,0.25
Salt Lake,0.3159041394335512,0.28070880661472297,0.2077922077922078,0.3713355048859935
Samum,0.18181818181818182,0.03677143788746509,0.18181818181818182,0.18181818181818182
Sanglamore,0.18181818181818182,0.03677143788746509,0.25,0.2
Saratoga Six,0.38596491228070173,0.2830445266666458,0.2777777777777778,0.40476190476190477
Saumarez,0.16666666666666666,0.033319217684229845,0.2222222222222222,0.2
Savabeel,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Saxon Warrior,0.22807017543859648,0.14312589478285526,0.2549019607843137,0.15384615384615385
Scat Daddy,0.2815533980582524,0.23135370106994335,0.30578512396694213,0.25
Scenic,0.08888888888888889,0.03165112061071553,0.12,0.1111111111111111
Scipion,0.15384615384615385,0.030460165659137187,0.18181818181818182,0.2222222222222222
Sea Hero,0.21212121212121213,0.14831170913172068,0.21428571428571427,0.22972972972972974
Sea The Moon,0.09090909090909091,0.026043046048517603,0.125,0.125
Sea The Stars,0.3710691823899371,0.3091599971375389,0.40145985401459855,0.20689655172413793
Sea of Secrets,0.40298507462686567,0.30673607582125917,0.23076923076923078,0.4262295081967213
Seattle Dancer,0.2692307692307692,0.22004226446212397,0.2809917355371901,0.24175824175824176
Seattle Slew,0.29365079365079366,0.26078295274819147,0.30293159609120524,0.2887700534759358
Seattle Song,0.16129032258064516,0.06805557358038451,0.2222222222222222,0.15
Sebring,0.20689655172413793,0.09768235475349941,0.2,0.23809523809523808
Second Empire,0.25,0.07882004566602895,0.2727272727272727,0.25
Second Set,0.2,0.041023167506996534,0.2222222222222222,0.25
Secret Hello,0.375,0.1287563928042427,0.375,0.375
Secret Savings,0.09523809523809523,0.018065203085418632,0.10526315789473684,0.2222222222222222
Secreto,0.19047619047619047,0.0713538843086182,0.16666666666666666,0.3
Seeking the Gold,0.3652094717668488,0.34145842411372573,0.3360488798370672,0.398989898989899
Selkirk,0.2661290322580645,0.2032978554847657,0.24742268041237114,0.2962962962962963
Sepoy,0.25,0.05337550047023718,0.25,0.25
Septieme Ciel,0.24528301886792453,0.1796735077390075,0.31343283582089554,0.15217391304347827
Service Stripe,0.16666666666666666,0.04989815455742298,0.2,0.2
Shaadi,0.21212121212121213,0.10744690708867487,0.23076923076923078,0.21428571428571427
Shackleford,0.22988505747126436,0.15976476323916802,0.16666666666666666,0.2571428571428571
Shadeed,0.1651376146788991,0.11057939345682942,0.14492753623188406,0.2127659574468085
Shakin It Up,0.2222222222222222,0.08464510203057857,0.26666666666666666,0.2
Shalaa,0.20754716981132076,0.12340331445708042,0.22727272727272727,0.1875
Shalford,0.25,0.05337550047023718,0.25,0.25
Shamardal,0.30313588850174217,0.2593720433064344,0.33678756476683935,0.2376237623762376
Shanghai Bobby,0.19047619047619047,0.12481750494444796,0.22950819672131148,0.14814814814814814
Shareef Dancer,0.375,0.1908646861741716,0.375,0.375
Sharp Azteca,0.1875,0.05684686759024681,0.1875,0.1875
Sharp Humor,0.3076923076923077,0.17030365397347064,0.2,0.34782608695652173
Sharp Victor,0.21428571428571427,0.06604956721630965,0.16666666666666666,0.3333333333333333
Sheikh Albadou,0.47619047619047616,0.35138460124590815,0.375,0.52
Shinko King,0.25,0.05337550047023718,0.25,0.25
Shirley Heights,0.26666666666666666,0.1453215823182127,0.2962962962962963,0.2
Shirocco,0.125,0.03651529972590258,0.15,0.18181818181818182
Sholokhov,0.25,0.05337550047023718,0.25,0.25
Shotiche,0.35714285714285715,0.16565942671507178,0.35714285714285715,0.35714285714285715
Show Dancer,0.1875,0.05684686759024681,0.2,0.23076923076923078
Showcasing,0.4090909090909091,0.2449944383083428,0.42105263157894735,0.3
Shuailaan,0.42857142857142855,0.2586506097489123,0.3333333333333333,0.46153846153846156
Shy Groom,0.25,0.05337550047023718,0.25,0.25
Sidney's Candy,0.25,0.12021457475376468,0.2,0.2857142857142857
Sikeston,0.11764705882352941,0.022678782722445716,0.16666666666666666,0.16666666666666666
Silvano,0.25,0.05337550047023718,0.25,0.25
Silver Charm,0.2882882882882883,0.22008666657165904,0.20588235294117646,0.28378378378378377
Silver Deputy,0.3279569892473118,0.2956464567914806,0.30845771144278605,0.34911242603550297
Silver Ghost,0.2636363636363636,0.19734404993645024,0.3108108108108108,0.1951219512195122
Silver Hawk,0.22664835164835165,0.20157494249006927,0.2469982847341338,0.11764705882352941
Silver Kite,0.13636363636363635,0.040099536297474425,0.16666666666666666,0.17647058823529413
Silver Train,0.21212121212121213,0.10744690708867487,0.25,0.21875
Singspiel,0.3196004993757803,0.29277187614120614,0.3359073359073359,0.2992125984251969
Sinndar,0.28,0.18173731733428033,0.2972972972972973,0.25
Siphon,0.24615384615384617,0.1865208177923698,0.29411764705882354,0.22093023255813954
Sir Cat,0.13636363636363635,0.040099536297474425,0.15789473684210525,0.2
Sir Percy,0.2727272727272727,0.08726443391415033,0.3333333333333333,0.2222222222222222
Sir Tristram,0.3,0.147469565559241,0.3157894736842105,0.25
Siyouni,0.31451612903225806,0.24791599341756346,0.3434343434343434,0.21875
Skip Away,0.3283582089552239,0.23761555794998862,0.3076923076923077,0.34285714285714286
Skip Trial,0.35714285714285715,0.16565942671507178,0.3,0.36363636363636365
Sky Classic,0.2,0.14199354816155604,0.1927710843373494,0.2
Sky Mesa,0.26804123711340205,0.19722368001569307,0.15,0.3037974683544304
Slade Power,0.2,0.06110292885897761,0.21428571428571427,0.25
Slew City Slew,0.36363636363636365,0.20574989875065308,0.38095238095238093,0.25
Slew o' Gold,0.25,0.05337550047023718,0.25,0.25
Slew o'Gold,0.27314814814814814,0.22460394529412478,0.2247191011235955,0.30597014925373134
Slewpy,0.36363636363636365,0.20574989875065308,0.25,0.4117647058823529
Slip Anchor,0.12121212121212122,0.043845444092624405,0.16666666666666666,0.125
Smackover Creek,0.15789473684210525,0.07306090228014599,0.15384615384615385,0.1875
Smadoun,0.3333333333333333,0.20049569764949937,0.3333333333333333,0.32142857142857145
Smart Missile,0.38461538461538464,0.2355861304012429,0.43478260869565216,0.25
Smart Strike,0.31155778894472363,0.28076576068101594,0.23481781376518218,0.3541666666666667
Smarty Jones,0.4189189189189189,0.35303420900590543,0.49019607843137253,0.375
Smile,0.2608695652173913,0.12603399790646957,0.21428571428571427,0.3125
Smoke Glacken,0.25806451612903225,0.1959553345591924,0.25,0.26262626262626265
Smooth Daddy,0.25,0.05337550047023718,0.25,0.25
Snippets,0.36,0.2115655571970286,0.2857142857142857,0.3888888888888889
Snitzel,0.275,0.1669359451315326,0.34375,0.13333333333333333
Snow Ridge,0.27906976744186046,0.17388565755244462,0.2222222222222222,0.2926829268292683
So You Think,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Solar One,0.25,0.05337550047023718,0.25,0.25
